listing_id,building_name,full_address,street,city,state,zip,lat,lon,dist_to_campus_km,unit_label,beds,baths,sqft,rent_raw,rent_min,rent_max,price_type,is_per_bed,is_shared_bedroom,year_built,num_units,building_type,stories,has_in_unit_laundry,has_on_site_laundry,has_dishwasher,has_ac,has_heat_included,has_water_included,has_internet_included,is_furnished,has_gym,has_pool,has_rooftop_or_clubroom,has_parking_available,has_garage,pets_allowed,is_student_branded,scrape_date,source_url
spplpd7-0bed,Vintage on Selby,"1555 Selby Ave, Saint Paul, MN 55104
Property Website, St Paul, MN",1555 Selby Ave,Saint Paul,MN,55104,44.9469574,-93.1659098,6.23,,0.0,1.0,535,"$1,448",1448.0,1448.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T00:04:16.713997,https://www.apartments.com/vintage-on-selby-saint-paul-mn/spplpd7/
6cl8j7v-1.0bed,The Marshall,"515 14th Ave SE, Minneapolis, MN 55414
Property Website",515 14th Ave SE,Minneapolis,MN,55414,44.9817287,-93.2348973,0.96,,1.0,1.0,618,$795,795.0,795.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T01:26:56.330604,https://www.apartments.com/the-marshall-minneapolis-mn/6cl8j7v/
6cl8j7v-2.0bed,The Marshall,"515 14th Ave SE, Minneapolis, MN 55414
Property Website",515 14th Ave SE,Minneapolis,MN,55414,44.9817287,-93.2348973,0.96,,2.0,2.0,750,"$1,135",1135.0,1135.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T01:26:56.381677,https://www.apartments.com/the-marshall-minneapolis-mn/6cl8j7v/
le912sg-2.0bed,Northstar Dinkytown,"1611 8th St SE, Minneapolis, MN 55414
Property Website",1611 8th St SE,Minneapolis,MN,55414,44.9832255,-93.2293464,1.24,,2.0,2.0,889,$613,613.0,613.0,per_bed,True,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-27T01:30:41.995648,https://www.apartments.com/northstar-dinkytown-minneapolis-mn/le912sg/
jymegf7-1.0bed,Chateau Student Housing Cooperative,"425 13th Ave SE, Minneapolis, MN 55414
Property Website",425 13th Ave SE,Minneapolis,MN,55414,44.9819008,-93.2369227,0.98,,1.0,1.0,555,"$1,180",1180.0,1180.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-27T01:32:52.614595,https://www.apartments.com/chateau-student-housing-cooperative-minneapolis-mn/jymegf7/
jymegf7-2.0bed,Chateau Student Housing Cooperative,"425 13th Ave SE, Minneapolis, MN 55414
Property Website",425 13th Ave SE,Minneapolis,MN,55414,44.9819008,-93.2369227,0.98,,2.0,1.0,800,"$1,395",1395.0,1395.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-27T01:32:52.617889,https://www.apartments.com/chateau-student-housing-cooperative-minneapolis-mn/jymegf7/
0dkjsr1-1.0bed,Encore,"212 10th Ave S, Minneapolis, MN 55415
Property Website",212 10th Ave S,Minneapolis,MN,55415,44.9767847,-93.2539446,1.48,,1.0,1.0,819,"$2,179",2179.0,2179.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T02:52:06.504593,https://www.apartments.com/encore-minneapolis-mn/0dkjsr1/
0dkjsr1-2.0bed,Encore,"212 10th Ave S, Minneapolis, MN 55415
Property Website",212 10th Ave S,Minneapolis,MN,55415,44.9767847,-93.2539446,1.48,,2.0,2.5,2432,"$8,971",8971.0,8971.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T02:52:06.570952,https://www.apartments.com/encore-minneapolis-mn/0dkjsr1/
xn8bzkm-1.0bed,The Hall Lofts,"608 N 3rd St, Minneapolis, MN 55403
Property Website",608 N 3rd St,Minneapolis,MN,55403,44.9862419,-93.2771179,3.56,,1.0,1.0,837,"$2,245",2245.0,2245.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T02:52:22.233403,https://www.apartments.com/the-hall-lofts-minneapolis-mn/xn8bzkm/
xn8bzkm-2.0bed,The Hall Lofts,"608 N 3rd St, Minneapolis, MN 55403
Property Website",608 N 3rd St,Minneapolis,MN,55403,44.9862419,-93.2771179,3.56,,2.0,2.0,1090,"$2,995",2995.0,2995.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T02:52:22.294787,https://www.apartments.com/the-hall-lofts-minneapolis-mn/xn8bzkm/
dmxeevk-1.0bed,Holden House,"1554 Midway Pky, Saint Paul, MN 55108
Property Website, St Paul, MN",1554 Midway Pky,Saint Paul,MN,55108,44.9803592,-93.1663943,5.53,,1.0,1.0,928,"$1,595",1595.0,1595.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,True,True,True,2025-11-27T06:51:50.243254,https://www.apartments.com/holden-house-saint-paul-mn/dmxeevk/
dmxeevk-2.0bed,Holden House,"1554 Midway Pky, Saint Paul, MN 55108
Property Website, St Paul, MN",1554 Midway Pky,Saint Paul,MN,55108,44.9803592,-93.1663943,5.53,,2.0,1.0,988,"$1,798",1798.0,1798.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,True,True,True,2025-11-27T06:51:50.247126,https://www.apartments.com/holden-house-saint-paul-mn/dmxeevk/
njcrwxn-2.0bed,Laurel and Olive,"3136 Minnehaha Ave, Minneapolis, MN 55406
Property Website",3136 Minnehaha Ave,Minneapolis,MN,55406,44.9456921,-93.2324521,3.06,,2.0,1.0,675,"$1,595",1595.0,1595.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,2025-11-27T07:38:19.400085,https://www.apartments.com/laurel-and-olive-minneapolis-mn/njcrwxn/
njcrwxn-0bed,Laurel and Olive,"3136 Minnehaha Ave, Minneapolis, MN 55406
Property Website",3136 Minnehaha Ave,Minneapolis,MN,55406,44.9456921,-93.2324521,3.06,,0.0,1.0,382,"$1,045",1045.0,1045.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,2025-11-27T07:38:19.396251,https://www.apartments.com/laurel-and-olive-minneapolis-mn/njcrwxn/
h0w7wj1-1.0bed,Rafter,"333 E Hennepin Ave, Minneapolis, MN 55414
Property Website",333 E Hennepin Ave,Minneapolis,MN,55414,44.9916003,-93.233438,2.07,,1.0,1.0,1065,"$2,364",2364.0,2364.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T08:43:24.988907,https://www.apartments.com/rafter-minneapolis-mn/h0w7wj1/
h0w7wj1-2.0bed,Rafter,"333 E Hennepin Ave, Minneapolis, MN 55414
Property Website",333 E Hennepin Ave,Minneapolis,MN,55414,44.9916003,-93.233438,2.07,,2.0,2.0,1341,"$3,102",3102.0,3102.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T08:43:25.026130,https://www.apartments.com/rafter-minneapolis-mn/h0w7wj1/
cskhqpe-1.0bed,Mill & Main,"501 Main St SE, Minneapolis, MN 55414
Property Website",501 Main St SE,Minneapolis,MN,55414,44.982543,-93.250383,1.55,,1.0,1.0,836,"$2,240",2240.0,2240.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,True,True,False,False,True,True,2025-11-27T08:44:27.601575,https://www.apartments.com/mill-main-minneapolis-mn/cskhqpe/
cskhqpe-2.0bed,Mill & Main,"501 Main St SE, Minneapolis, MN 55414
Property Website",501 Main St SE,Minneapolis,MN,55414,44.982543,-93.250383,1.55,,2.0,2.0,1785,"$4,195",4195.0,4195.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,True,True,False,False,True,True,2025-11-27T08:44:27.677215,https://www.apartments.com/mill-main-minneapolis-mn/cskhqpe/
56gddbq-1.0bed,Pleasant View,"2216 Pleasant Ave S, Minneapolis, MN 55404",2216 Pleasant Ave S,Minneapolis,MN,55404,44.901335,-93.2832051,8.81,,1.0,1.0,725,$750,750.0,750.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T09:30:53.758589,https://www.apartments.com/pleasant-view-minneapolis-mn/56gddbq/
b5f1xr9-1.0bed,2001 Bryant Ave S,"2001 Bryant Ave S, Minneapolis, MN 55405
Property Website",2001 Bryant Ave S,Minneapolis,MN,55405,44.962438,-93.2901827,4.43,,1.0,1.0,600,"$1,125",1125.0,1125.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,2025-11-27T09:34:23.049952,https://www.apartments.com/2001-bryant-ave-s-minneapolis-mn/b5f1xr9/
b5f1xr9-2.0bed,2001 Bryant Ave S,"2001 Bryant Ave S, Minneapolis, MN 55405
Property Website",2001 Bryant Ave S,Minneapolis,MN,55405,44.962438,-93.2901827,4.43,,2.0,1.0,900,"$1,439",1439.0,1439.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,2025-11-27T09:34:23.052956,https://www.apartments.com/2001-bryant-ave-s-minneapolis-mn/b5f1xr9/
cxed5tf-2.0bed,724 Lofts,"724 N 1st St, Minneapolis, MN 55401
Property Website",724 N 1st St,Minneapolis,MN,55401,44.9901785,-93.2753313,3.64,,2.0,1.0,825,"$2,749",2749.0,2749.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-27T10:16:27.322419,https://www.apartments.com/724-lofts-minneapolis-mn/cxed5tf/
23xpfpb-1.0bed,Brentwood Apartments,"117-127 W Grant St, Minneapolis, MN 55403",117-127 W Grant St,Minneapolis,MN,55403,44.9698714,-93.2805971,3.53,,1.0,1.0,423,$792,792.0,792.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,False,False,False,True,True,True,2025-11-27T10:16:48.784683,https://www.apartments.com/brentwood-apartments-minneapolis-mn/23xpfpb/
23xpfpb-0bed,Brentwood Apartments,"117-127 W Grant St, Minneapolis, MN 55403",117-127 W Grant St,Minneapolis,MN,55403,44.9698714,-93.2805971,3.53,,0.0,1.0,339,$702,702.0,702.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,False,False,False,True,True,True,2025-11-27T10:16:48.780718,https://www.apartments.com/brentwood-apartments-minneapolis-mn/23xpfpb/
vjt0lme-1.0bed,Velo,"115 N 2nd St, Minneapolis, MN 55401
Property Website",115 N 2nd St,Minneapolis,MN,55401,44.983827,-93.2697312,2.92,,1.0,1.0,844,"$1,954",1954.0,1954.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-27T10:20:21.156496,https://www.apartments.com/velo-minneapolis-mn/vjt0lme/
vjt0lme-2.0bed,Velo,"115 N 2nd St, Minneapolis, MN 55401
Property Website",115 N 2nd St,Minneapolis,MN,55401,44.983827,-93.2697312,2.92,,2.0,2.0,1234,"$2,479",2479.0,2479.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-27T10:20:21.166194,https://www.apartments.com/velo-minneapolis-mn/vjt0lme/
re4f760-1.0bed,Dakar on Lake,"1626 E Lake St, Minneapolis, MN 55407",1626 E Lake St,Minneapolis,MN,55407,44.9485289,-93.2502352,2.96,,1.0,1.0,750,"$1,199",1199.0,1199.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T11:23:37.483137,https://www.apartments.com/dakar-on-lake-minneapolis-mn/re4f760/
re4f760-2.0bed,Dakar on Lake,"1626 E Lake St, Minneapolis, MN 55407",1626 E Lake St,Minneapolis,MN,55407,44.9485289,-93.2502352,2.96,,2.0,2.0,838,"$1,599",1599.0,1599.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T11:23:37.487665,https://www.apartments.com/dakar-on-lake-minneapolis-mn/re4f760/
b3t48wb-2.0bed,Seven Corners,"1400 S 2nd St, Minneapolis, MN 55454
Property Website",1400 S 2nd St,Minneapolis,MN,55454,44.9748184,-93.246882,0.88,,2.0,1.0,750,"$1,053",1053.0,1053.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-27T11:40:48.161920,https://www.apartments.com/seven-corners-minneapolis-mn/b3t48wb/
bf2xh6b-1.0bed,St. George Apartments,"137 E 17th St, Minneapolis, MN 55403",137 E 17th St,Minneapolis,MN,55403,44.966125,-93.2744003,3.13,,1.0,1.0,750,"$1,050",1050.0,1050.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,2025-11-27T12:25:44.322739,https://www.apartments.com/st-george-apartments-minneapolis-mn/bf2xh6b/
bf2xh6b-0bed,St. George Apartments,"137 E 17th St, Minneapolis, MN 55403",137 E 17th St,Minneapolis,MN,55403,44.966125,-93.2744003,3.13,,0.0,1.0,650,$849,849.0,849.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,2025-11-27T12:25:44.318822,https://www.apartments.com/st-george-apartments-minneapolis-mn/bf2xh6b/
p50g6sr-1.0bed,The Buckingham / The Commodore / The Parkway Apartments,"1500 LaSalle Ave, Minneapolis, MN 55403
Property Website",1500 LaSalle Ave,Minneapolis,MN,55403,44.9674866,-93.2798898,3.52,,1.0,2.0,675,"$1,368",1368.0,1368.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,True,False,True,False,True,True,2025-11-27T12:28:00.229575,https://www.apartments.com/the-buckingham-the-commodore-the-parkway-apartments-minneapolis-mn/p50g6sr/
p50g6sr-2.0bed,The Buckingham / The Commodore / The Parkway Apartments,"1500 LaSalle Ave, Minneapolis, MN 55403
Property Website",1500 LaSalle Ave,Minneapolis,MN,55403,44.9674866,-93.2798898,3.52,,2.0,1.0,707,"$1,370",1370.0,1370.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,True,False,True,False,True,True,2025-11-27T12:28:00.234354,https://www.apartments.com/the-buckingham-the-commodore-the-parkway-apartments-minneapolis-mn/p50g6sr/
e1t7j5m-1.0bed,Stevens Community Apartments,"128 E 18th St, Minneapolis, MN 55403
Property Website",128 E 18th St,Minneapolis,MN,55403,44.9654365,-93.2749515,3.19,,1.0,1.0,1500,"$1,575",1575.0,1575.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T12:28:22.955888,https://www.apartments.com/stevens-community-apartments-minneapolis-mn/e1t7j5m/
e1t7j5m-2.0bed,Stevens Community Apartments,"128 E 18th St, Minneapolis, MN 55403
Property Website",128 E 18th St,Minneapolis,MN,55403,44.9654365,-93.2749515,3.19,,2.0,1.0,816,$995,995.0,995.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T12:28:22.959090,https://www.apartments.com/stevens-community-apartments-minneapolis-mn/e1t7j5m/
n95lscp-1.0bed,2508 33rd Ave S,"2508 33rd Ave S,
Minneapolis, MN 55406",2508 33rd Ave S,Minneapolis,MN,55406,44.9569974,-93.2242976,2.01,,1.0,1.0,800,"$1,600",1600.0,1600.0,per_unit,False,,,,,,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T13:52:46.547089,https://www.apartments.com/2508-33rd-ave-s-minneapolis-mn/n95lscp/
2jrn7b9-2.0bed,Phoenix North Loop,"915 Washington Ave N, Minneapolis, MN 55401
Property Website",915 Washington Ave N,Minneapolis,MN,55401,44.9897261,-93.2800053,3.93,,2.0,2.0,1170,"$2,199",2199.0,2199.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T14:14:25.012294,https://www.apartments.com/phoenix-north-loop-minneapolis-mn/2jrn7b9/
1h7c9y7-1.0bed,416 Flats,"416 10th Ave N, Minneapolis, MN 55401",416 10th Ave N,Minneapolis,MN,55401,44.9883444,-93.2835434,4.11,,1.0,1.0,800,"$1,245",1245.0,1245.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T14:16:21.869849,https://www.apartments.com/416-flats-minneapolis-mn/1h7c9y7/
1h7c9y7-2.0bed,416 Flats,"416 10th Ave N, Minneapolis, MN 55401",416 10th Ave N,Minneapolis,MN,55401,44.9883444,-93.2835434,4.11,,2.0,1.0,1300,"$1,595",1595.0,1595.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T14:16:21.872967,https://www.apartments.com/416-flats-minneapolis-mn/1h7c9y7/
sbx5q77-2.0bed,Aquarius Apartments,"2425 County Road C2 W, Roseville, MN 55113
Property Website, Minneapolis, MN",2425 County Road C2 W,Roseville,MN,55113,45.0278761,-93.2017996,6.65,,2.0,1.0,1030,"$1,622",1622.0,1622.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T14:59:23.006334,https://www.apartments.com/aquarius-apartments-roseville-mn/sbx5q77/
ce8pnrg-1.0bed,3725 Stinson,"3725 Stinson Blvd, Minneapolis, MN 55421
Property Website",3725 Stinson Blvd,Minneapolis,MN,55421,45.0369902,-93.2268468,7.14,,1.0,1.0,527,"$1,395",1395.0,1395.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T15:00:16.639545,https://www.apartments.com/3725-stinson-minneapolis-mn/ce8pnrg/
ce8pnrg-2.0bed,3725 Stinson,"3725 Stinson Blvd, Minneapolis, MN 55421
Property Website",3725 Stinson Blvd,Minneapolis,MN,55421,45.0369902,-93.2268468,7.14,,2.0,2.0,1050,"$2,050",2050.0,2050.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T15:00:16.642462,https://www.apartments.com/3725-stinson-minneapolis-mn/ce8pnrg/
84mj2y2-1.0bed,The Legends at Silver Lake Village 55+ Apartments,"2500 38th Ave NE, Saint Anthony, MN 55421
Property Website, Minneapolis, MN",2500 38th Ave NE,Saint Anthony,MN,55421,45.037524,-93.226786,7.2,,1.0,1.0,865,"$1,428",1428.0,1428.0,per_unit,False,,,,,,True,True,True,True,False,False,False,False,True,False,True,True,True,True,True,2025-11-27T15:01:07.251997,https://www.apartments.com/the-legends-at-silver-lake-village-55-apartments-saint-anthony-mn/84mj2y2/
84mj2y2-2.0bed,The Legends at Silver Lake Village 55+ Apartments,"2500 38th Ave NE, Saint Anthony, MN 55421
Property Website, Minneapolis, MN",2500 38th Ave NE,Saint Anthony,MN,55421,45.037524,-93.226786,7.2,,2.0,2.0,1385,"$1,706",1706.0,1706.0,per_unit,False,,,,,,True,True,True,True,False,False,False,False,True,False,True,True,True,True,True,2025-11-27T15:01:07.265617,https://www.apartments.com/the-legends-at-silver-lake-village-55-apartments-saint-anthony-mn/84mj2y2/
376znlg-1.0bed,Sage Park,"900 County Road D W, New Brighton, MN 55112
Property Website, Minneapolis, MN",900 County Road D W,New Brighton,MN,55112,45.0371588,-93.2001504,7.66,,1.0,1.0,750,"$1,135",1135.0,1135.0,per_unit,False,,,,,,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,2025-11-27T15:01:25.846177,https://www.apartments.com/sage-park-new-brighton-mn/376znlg/
376znlg-2.0bed,Sage Park,"900 County Road D W, New Brighton, MN 55112
Property Website, Minneapolis, MN",900 County Road D W,New Brighton,MN,55112,45.0371588,-93.2001504,7.66,,2.0,1.5,1025,"$1,375",1375.0,1375.0,per_unit,False,,,,,,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,2025-11-27T15:01:25.849885,https://www.apartments.com/sage-park-new-brighton-mn/376znlg/
5ngdrhm-1.0bed,Diamond Eight Terrace,"3200 Diamond Eight Ter, Saint Anthony, MN 55421
Property Website, Minneapolis, MN",3200 Diamond Eight Ter,Saint Anthony,MN,55421,45.0366828,-93.2152113,7.25,,1.0,1.0,705,$400,400.0,400.0,per_unit,False,,,,,,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,2025-11-27T15:05:37.663715,https://www.apartments.com/diamond-eight-terrace-saint-anthony-mn/5ngdrhm/
5ngdrhm-2.0bed,Diamond Eight Terrace,"3200 Diamond Eight Ter, Saint Anthony, MN 55421
Property Website, Minneapolis, MN",3200 Diamond Eight Ter,Saint Anthony,MN,55421,45.0366828,-93.2152113,7.25,,2.0,1.0,950,"$1,426",1426.0,1426.0,per_unit,False,,,,,,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,2025-11-27T15:05:37.657416,https://www.apartments.com/diamond-eight-terrace-saint-anthony-mn/5ngdrhm/
4r7syjh-1.0bed,3826 Stinson Blvd NE,"3826 Stinson Blvd NE, Columbia Heights, MN 55421, Minneapolis, MN",3826 Stinson Blvd NE,Columbia Heights,MN,55421,45.036158,-93.2629088,7.33,,1.0,1.0,624,"$1,050",1050.0,1050.0,per_unit,False,,,,,,True,True,False,True,False,False,False,False,True,False,False,True,False,True,True,2025-11-27T15:07:16.339390,https://www.apartments.com/3826-stinson-blvd-ne-columbia-heights-mn/4r7syjh/
4r7syjh-2.0bed,3826 Stinson Blvd NE,"3826 Stinson Blvd NE, Columbia Heights, MN 55421, Minneapolis, MN",3826 Stinson Blvd NE,Columbia Heights,MN,55421,45.036158,-93.2629088,7.33,,2.0,1.0,731,"$1,175",1175.0,1175.0,per_unit,False,,,,,,True,True,False,True,False,False,False,False,True,False,False,True,False,True,True,2025-11-27T15:07:16.343370,https://www.apartments.com/3826-stinson-blvd-ne-columbia-heights-mn/4r7syjh/
5w9h03n-1.0bed,The Landings at Silver Lake Village,"2551 38th Ave NE, Saint Anthony, MN 55421
Property Website, Minneapolis, MN",2551 38th Ave NE,Saint Anthony,MN,55421,45.0372455,-93.2242992,7.19,,1.0,1.0,1113,"$2,105",2105.0,2105.0,per_unit,False,,,,,,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,2025-11-27T15:08:55.207005,https://www.apartments.com/the-landings-at-silver-lake-village-saint-anthony-mn/5w9h03n/
5w9h03n-2.0bed,The Landings at Silver Lake Village,"2551 38th Ave NE, Saint Anthony, MN 55421
Property Website, Minneapolis, MN",2551 38th Ave NE,Saint Anthony,MN,55421,45.0372455,-93.2242992,7.19,,2.0,2.0,1420,"$2,583",2583.0,2583.0,per_unit,False,,,,,,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,2025-11-27T15:08:55.254750,https://www.apartments.com/the-landings-at-silver-lake-village-saint-anthony-mn/5w9h03n/
zs4qbvx-1.0bed,Mill City Quarter,"300 S 2nd St, Minneapolis, MN 55401
Property Website",300 S 2nd St,Minneapolis,MN,55401,44.9809099,-93.2626071,2.27,,1.0,1.0,640,"$1,303",1303.0,1303.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-27T15:19:51.126402,https://www.apartments.com/mill-city-quarter-minneapolis-mn/zs4qbvx/
tm35jd8-1.0bed,Rivergate Apartments,"115 2nd Ave S, Minneapolis, MN 55401
Property Website",115 2nd Ave S,Minneapolis,MN,55401,44.9818123,-93.2637958,2.4,,1.0,1.0,530,"$1,072",1072.0,1072.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-27T15:20:55.505766,https://www.apartments.com/rivergate-apartments-minneapolis-mn/tm35jd8/
tm35jd8-0bed,Rivergate Apartments,"115 2nd Ave S, Minneapolis, MN 55401
Property Website",115 2nd Ave S,Minneapolis,MN,55401,44.9818123,-93.2637958,2.4,,0.0,1.0,530,"$1,072",1072.0,1072.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-27T15:20:55.494611,https://www.apartments.com/rivergate-apartments-minneapolis-mn/tm35jd8/
y39c4br-1.0bed,St Anthony Mills Apartments,"720 Washington Ave S, Minneapolis, MN 55415
Property Website",720 Washington Ave S,Minneapolis,MN,55415,44.9776026,-93.2581792,1.82,,1.0,1.0,728,"$1,280",1280.0,1280.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-27T15:21:12.744911,https://www.apartments.com/st-anthony-mills-apartments-minneapolis-mn/y39c4br/
y39c4br-0bed,St Anthony Mills Apartments,"720 Washington Ave S, Minneapolis, MN 55415
Property Website",720 Washington Ave S,Minneapolis,MN,55415,44.9776026,-93.2581792,1.82,,0.0,1.0,537,$990,990.0,990.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-27T15:21:12.748209,https://www.apartments.com/st-anthony-mills-apartments-minneapolis-mn/y39c4br/
ntmws2q-1.0bed,The Ruby,"3750 Silver Lake Rd NE, Saint Anthony, MN 55421
Property Website, Minneapolis, MN",3750 Silver Lake Rd NE,Saint Anthony,MN,55421,45.0362795,-93.218146,7.16,,1.0,1.0,863,"$1,855",1855.0,1855.0,per_unit,False,,,,,,True,False,False,True,False,False,False,False,True,True,True,True,False,True,True,2025-11-27T15:35:11.190214,https://www.apartments.com/the-ruby-saint-anthony-mn/ntmws2q/
ntmws2q-2.0bed,The Ruby,"3750 Silver Lake Rd NE, Saint Anthony, MN 55421
Property Website, Minneapolis, MN",3750 Silver Lake Rd NE,Saint Anthony,MN,55421,45.0362795,-93.218146,7.16,,2.0,2.0,1268,"$2,790",2790.0,2790.0,per_unit,False,,,,,,True,False,False,True,False,False,False,False,True,True,True,True,False,True,True,2025-11-27T15:35:11.199836,https://www.apartments.com/the-ruby-saint-anthony-mn/ntmws2q/
j65fs04-1.0bed,Wakpada Apartments,"4603 Minnehaha Ave, Minneapolis, MN 55406",4603 Minnehaha Ave,Minneapolis,MN,55406,44.9195812,-93.2146777,6.18,,1.0,1.0,570,$400,400.0,400.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True,2025-11-27T15:35:23.181725,https://www.apartments.com/wakpada-apartments-minneapolis-mn/j65fs04/
j65fs04-2.0bed,Wakpada Apartments,"4603 Minnehaha Ave, Minneapolis, MN 55406",4603 Minnehaha Ave,Minneapolis,MN,55406,44.9195812,-93.2146777,6.18,,2.0,2.0,1350,$400,400.0,400.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True,2025-11-27T15:35:23.206023,https://www.apartments.com/wakpada-apartments-minneapolis-mn/j65fs04/
xd2xg0p-1.0bed,Track 29 Apartments,"2841 Bryant Ave S, Minneapolis, MN 55408
Property Website",2841 Bryant Ave S,Minneapolis,MN,55408,44.9509887,-93.2902705,4.93,,1.0,1.0,763,"$1,610",1610.0,1610.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T15:35:33.018146,https://www.apartments.com/track-29-apartments-minneapolis-mn/xd2xg0p/
xd2xg0p-2.0bed,Track 29 Apartments,"2841 Bryant Ave S, Minneapolis, MN 55408
Property Website",2841 Bryant Ave S,Minneapolis,MN,55408,44.9509887,-93.2902705,4.93,,2.0,2.0,1099,"$2,460",2460.0,2460.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T15:35:33.041924,https://www.apartments.com/track-29-apartments-minneapolis-mn/xd2xg0p/
gxlep6x-2.0bed,Lake Harriet Commons,"4416 S Chowen Ave, Minneapolis, MN 55410
Property Website",4416 S Chowen Ave,Minneapolis,MN,55410,44.9223327,-93.3256173,9.04,,2.0,1.0,900,"$1,295",1295.0,1295.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T15:36:38.688763,https://www.apartments.com/lake-harriet-commons-minneapolis-mn/gxlep6x/
